ID,sub_specie,claw_length_cm,endangered,size_cm,specie,tail_length_cm,weight_kg
4349,Hoffman’s two-toed sloth,3.804,least_concern,61.798,two_toed,2.831,4.663
4350,Hoffman’s two-toed sloth,6.135,least_concern,63.493,two_toed,4.347,4.848
4351,Hoffman’s two-toed sloth,5.708,least_concern,64.341,two_toed,0.645,5.077
4352,Hoffman’s two-toed sloth,2.801,least_concern,62.214,two_toed,3.174,4.608
4353,Hoffman’s two-toed sloth,6.078,least_concern,60.903,two_toed,3.126,4.096
4354,Hoffman’s two-toed sloth,4.638,least_concern,63.246,two_toed,2.885,5.915
4355,Hoffman’s two-toed sloth,5.829,least_concern,63.6,two_toed,0.249,5.439
4356,Hoffman’s two-toed sloth,4.798,least_concern,61.788,two_toed,2.222,4.902
4357,Hoffman’s two-toed sloth,6.035,least_concern,62.596,two_toed,2.244,7.352
4358,Hoffman’s two-toed sloth,6.181,least_concern,63.25,two_toed,1.591,5.997
4359,Hoffman’s two-toed sloth,4.597,least_concern,65.129,two_toed,2.657,5.854
4360,Hoffman’s two-toed sloth,6.584,least_concern,62.391,two_toed,1.067,5.888
4361,Hoffman’s two-toed sloth,4.387,least_concern,64.287,two_toed,3.359,5.981
4362,Hoffman’s two-toed sloth,5.703,least_concern,62.429,two_toed,2.342,4.347
4363,Hoffman’s two-toed sloth,4.632,least_concern,62.336,two_toed,0.238,4.832
4364,Hoffman’s two-toed sloth,6.368,least_concern,62.87,two_toed,2.239,2.577
4365,Hoffman’s two-toed sloth,4.584,least_concern,62.8,two_toed,1.558,6.868
4366,Hoffman’s two-toed sloth,6.3,least_concern,61.144,two_toed,2.427,4.289
4367,Hoffman’s two-toed sloth,5.165,least_concern,65.452,two_toed,3.134,5.071
4368,Hoffman’s two-toed sloth,5.95,least_concern,62.871,two_toed,0.84,5.299
4369,Hoffman’s two-toed sloth,5.372,least_concern,62.999,two_toed,3.251,7.082
4370,Hoffman’s two-toed sloth,4.953,least_concern,62.918,two_toed,2.575,5.851
4371,Hoffman’s two-toed sloth,6.402,least_concern,63.808,two_toed,4.033,5.3
4372,Hoffman’s two-toed sloth,6.244,least_concern,63.425,two_toed,2.326,5.943
4373,Hoffman’s two-toed sloth,5.106,least_concern,62.818,two_toed,2.956,3.231
4374,Hoffman’s two-toed sloth,5.748,least_concern,64.08,two_toed,0.862,4.772
4375,Hoffman’s two-toed sloth,7.605,least_concern,62.752,two_toed,2.412,4.386
4376,Hoffman’s two-toed sloth,5.569,least_concern,61.353,two_toed,3.528,5.447
4377,Hoffman’s two-toed sloth,4.934,least_concern,62.513,two_toed,3.419,6.355
4378,Hoffman’s two-toed sloth,5.63,least_concern,62.926,two_toed,1.085,6.349
4379,Hoffman’s two-toed sloth,7.238,least_concern,63.52,two_toed,0.864,5.252
4380,Hoffman’s two-toed sloth,4.384,least_concern,63.17,two_toed,3.162,5.077
4381,Hoffman’s two-toed sloth,4.804,least_concern,62.768,two_toed,3.566,3.79
4382,Hoffman’s two-toed sloth,6.919,least_concern,63.228,two_toed,3.724,5.119
4383,Hoffman’s two-toed sloth,4.325,least_concern,62.86,two_toed,0.318,6.755
4384,Hoffman’s two-toed sloth,6.057,least_concern,63.93,two_toed,2.135,7.052
4385,Hoffman’s two-toed sloth,6.484,least_concern,63.251,two_toed,2.192,3.898
4386,Hoffman’s two-toed sloth,5.851,least_concern,62.409,two_toed,2.61,7.139
4387,Hoffman’s two-toed sloth,4.432,least_concern,63.915,two_toed,1.75,6.434
4388,Hoffman’s two-toed sloth,4.079,least_concern,62.57,two_toed,1.686,5.446
4389,Hoffman’s two-toed sloth,5.604,least_concern,63.889,two_toed,2.038,6.517
4390,Hoffman’s two-toed sloth,3.95,least_concern,64.412,two_toed,3.723,5.572
4391,Hoffman’s two-toed sloth,7.532,least_concern,61.664,two_toed,2.526,6.568
4392,Hoffman’s two-toed sloth,6.317,least_concern,63.19,two_toed,1.913,6.533
4393,Hoffman’s two-toed sloth,5.865,least_concern,63.201,two_toed,1.429,5.478
4394,Hoffman’s two-toed sloth,6.43,least_concern,65.006,two_toed,3.233,5.138
4395,Hoffman’s two-toed sloth,7.411,least_concern,63.428,two_toed,2.766,6.496
4396,Hoffman’s two-toed sloth,6.513,least_concern,63.166,two_toed,3.106,6.282
4397,Hoffman’s two-toed sloth,5.219,least_concern,64.268,two_toed,2.896,5.357
4398,Hoffman’s two-toed sloth,6.519,least_concern,63.942,two_toed,1.531,6.259
4399,Hoffman’s two-toed sloth,5.398,least_concern,63.372,two_toed,3.72,5.657
4400,Hoffman’s two-toed sloth,3.451,least_concern,62.504,two_toed,0.143,4.777
4401,Hoffman’s two-toed sloth,5.435,least_concern,62.685,two_toed,3.799,1.994
4402,Hoffman’s two-toed sloth,6.863,least_concern,63.394,two_toed,1.319,4.809
4403,Hoffman’s two-toed sloth,5.585,least_concern,63.629,two_toed,1.783,5.211
4404,Hoffman’s two-toed sloth,4.446,least_concern,62.641,two_toed,4.472,6.456
4405,Hoffman’s two-toed sloth,6.227,least_concern,62.382,two_toed,0.851,6.852
4406,Hoffman’s two-toed sloth,7.215,least_concern,61.761,two_toed,2.495,7.183
4407,Hoffman’s two-toed sloth,5.086,least_concern,63.996,two_toed,1.861,5.513
4408,Hoffman’s two-toed sloth,4.976,least_concern,63.265,two_toed,1.942,7.046
4409,Hoffman’s two-toed sloth,6.204,least_concern,61.77,two_toed,3.347,4.356
4410,Hoffman’s two-toed sloth,5.817,least_concern,61.906,two_toed,1.094,5.919
4411,Hoffman’s two-toed sloth,7.401,least_concern,61.893,two_toed,0.742,4.749
4412,Hoffman’s two-toed sloth,5.902,least_concern,61.786,two_toed,1.494,6.66
4413,Hoffman’s two-toed sloth,6.318,least_concern,63.218,two_toed,1.214,5.33
4414,Hoffman’s two-toed sloth,6.233,least_concern,63.731,two_toed,2.796,6.111
4415,Hoffman’s two-toed sloth,6.489,least_concern,62.877,two_toed,2.214,6.058
4416,Hoffman’s two-toed sloth,6.649,least_concern,62.541,two_toed,2.44,5.331
4417,Hoffman’s two-toed sloth,8.127,least_concern,63.673,two_toed,1.58,6.271
4418,Hoffman’s two-toed sloth,5.616,least_concern,65.108,two_toed,3.463,5.959
4419,Hoffman’s two-toed sloth,4.357,least_concern,61.687,two_toed,1.199,3.481
4420,Hoffman’s two-toed sloth,4.81,least_concern,63.353,two_toed,1.719,7.186
4421,Hoffman’s two-toed sloth,6.287,least_concern,63.394,two_toed,4.408,3.734
4422,Hoffman’s two-toed sloth,5.435,least_concern,65.304,two_toed,1.972,4.465
4423,Hoffman’s two-toed sloth,5.275,least_concern,61.866,two_toed,1.349,4.896
4424,Hoffman’s two-toed sloth,6.713,least_concern,64.306,two_toed,1.531,5.69
4425,Hoffman’s two-toed sloth,6.092,least_concern,61.216,two_toed,2.887,6.85
4426,Hoffman’s two-toed sloth,7.757,least_concern,64.668,two_toed,1.175,4.516
4427,Hoffman’s two-toed sloth,5.409,least_concern,64.143,two_toed,1.983,4.976
4428,Hoffman’s two-toed sloth,5.655,least_concern,63.771,two_toed,3.802,5.157
4429,Hoffman’s two-toed sloth,6.125,least_concern,61.826,two_toed,1.723,5.361
4430,Hoffman’s two-toed sloth,5.155,least_concern,62.89,two_toed,2.155,6.121
4431,Hoffman’s two-toed sloth,5.488,least_concern,62.565,two_toed,0.566,4.799
4432,Hoffman’s two-toed sloth,7.423,least_concern,61.37,two_toed,2.391,5.514
4433,Hoffman’s two-toed sloth,6.967,least_concern,62.543,two_toed,0.819,5.785
4434,Hoffman’s two-toed sloth,4.794,least_concern,64.73,two_toed,2.111,5.451
4435,Hoffman’s two-toed sloth,5.162,least_concern,61.776,two_toed,0.595,6.413
4436,Hoffman’s two-toed sloth,7.117,least_concern,63.474,two_toed,2.148,4.769
4437,Hoffman’s two-toed sloth,6.637,least_concern,62.016,two_toed,3.309,4.947
4438,Hoffman’s two-toed sloth,6.259,least_concern,62.922,two_toed,2.964,6.324
4439,Hoffman’s two-toed sloth,5.901,least_concern,63.103,two_toed,1.558,4.99
4440,Hoffman’s two-toed sloth,4.853,least_concern,62.957,two_toed,1.052,4.238
4441,Hoffman’s two-toed sloth,4.543,least_concern,63.267,two_toed,1.443,4.64
4442,Hoffman’s two-toed sloth,5.112,least_concern,63.853,two_toed,1.916,7.722
4443,Hoffman’s two-toed sloth,6.298,least_concern,64.583,two_toed,2.889,5.116
4444,Hoffman’s two-toed sloth,5.836,least_concern,62.725,two_toed,2.05,7.01
4445,Hoffman’s two-toed sloth,6.116,least_concern,62.614,two_toed,2.696,4.102
4446,Hoffman’s two-toed sloth,4.874,least_concern,64.417,two_toed,2.963,4.764
4447,Hoffman’s two-toed sloth,4.966,least_concern,61.033,two_toed,0.481,4.912
4448,Hoffman’s two-toed sloth,6.348,least_concern,61.467,two_toed,3.425,6.498
4449,Hoffman’s two-toed sloth,5.472,least_concern,62.114,two_toed,1.303,6.906
4450,Hoffman’s two-toed sloth,5.992,least_concern,62.638,two_toed,1.212,5.978
4451,Hoffman’s two-toed sloth,4.705,least_concern,62.589,two_toed,2.281,5.891
4452,Hoffman’s two-toed sloth,5.685,least_concern,64.366,two_toed,3.814,5.576
4453,Hoffman’s two-toed sloth,6.87,least_concern,63.391,two_toed,1.755,6.364
4454,Hoffman’s two-toed sloth,5.629,least_concern,66.047,two_toed,1.681,6.193
4455,Hoffman’s two-toed sloth,6.398,least_concern,62.773,two_toed,1.413,4.499
4456,Hoffman’s two-toed sloth,5.63,least_concern,61.412,two_toed,3.177,4.69
4457,Hoffman’s two-toed sloth,6.497,least_concern,60.158,two_toed,1.126,7.934
4458,Hoffman’s two-toed sloth,6.43,least_concern,63.222,two_toed,0.667,6.895
4459,Hoffman’s two-toed sloth,4.243,least_concern,63.162,two_toed,1.62,5.043
4460,Hoffman’s two-toed sloth,4.618,least_concern,63.423,two_toed,3.031,6.559
4461,Hoffman’s two-toed sloth,5.895,least_concern,61.768,two_toed,2.011,4.515
4462,Hoffman’s two-toed sloth,4.997,least_concern,64.349,two_toed,3.512,8.017
4463,Hoffman’s two-toed sloth,5.815,least_concern,63.648,two_toed,1.03,6.52
4464,Hoffman’s two-toed sloth,6.308,least_concern,63.8,two_toed,2.719,7.076
4465,Hoffman’s two-toed sloth,6.102,least_concern,63.745,two_toed,1.825,5.972
4466,Hoffman’s two-toed sloth,7.191,least_concern,62.701,two_toed,0.969,5.072
4467,Hoffman’s two-toed sloth,5.679,least_concern,61.759,two_toed,2.299,5.301
4468,Hoffman’s two-toed sloth,5.751,least_concern,62.328,two_toed,2.793,6.224
4469,Hoffman’s two-toed sloth,4.303,least_concern,62.286,two_toed,2.027,6.226
4470,Hoffman’s two-toed sloth,5.403,least_concern,62.545,two_toed,1.667,5.549
4471,Hoffman’s two-toed sloth,4.255,least_concern,61.503,two_toed,2.62,5.718
4472,Hoffman’s two-toed sloth,4.031,least_concern,64.731,two_toed,2.355,4.67
4473,Hoffman’s two-toed sloth,5.474,least_concern,63.214,two_toed,2.596,2.991
4474,Hoffman’s two-toed sloth,6.297,least_concern,63.34,two_toed,0.663,6.229
4475,Hoffman’s two-toed sloth,7.13,least_concern,63.024,two_toed,2.95,6.275
4476,Hoffman’s two-toed sloth,6.029,least_concern,63.372,two_toed,-0.149,5.183
4477,Hoffman’s two-toed sloth,5.856,least_concern,62.052,two_toed,2.166,5.603
4478,Hoffman’s two-toed sloth,3.579,least_concern,62.799,two_toed,1.831,4.872
4479,Hoffman’s two-toed sloth,6.18,least_concern,62.788,two_toed,3.212,5.427
4480,Hoffman’s two-toed sloth,6.971,least_concern,64.178,two_toed,2.77,5.121
4481,Hoffman’s two-toed sloth,5.969,least_concern,65.257,two_toed,2.927,5.622
4482,Hoffman’s two-toed sloth,5.97,least_concern,61.723,two_toed,4.511,3.703
4483,Hoffman’s two-toed sloth,6.401,least_concern,63.365,two_toed,1.876,5.224
4484,Hoffman’s two-toed sloth,3.926,least_concern,63.074,two_toed,1.761,6.767
4485,Hoffman’s two-toed sloth,6.22,least_concern,64.146,two_toed,1.455,6.153
4486,Hoffman’s two-toed sloth,4.781,least_concern,62.816,two_toed,1.131,3.941
4487,Hoffman’s two-toed sloth,5.143,least_concern,65.227,two_toed,0.805,5.783
4488,Hoffman’s two-toed sloth,6.724,least_concern,62.771,two_toed,2.843,5.555
4489,Hoffman’s two-toed sloth,6.939,least_concern,64,two_toed,1.4,5.62
4490,Hoffman’s two-toed sloth,4.782,least_concern,64.751,two_toed,0.929,4.173
4491,Hoffman’s two-toed sloth,6.229,least_concern,64.241,two_toed,2.516,5.667
4492,Hoffman’s two-toed sloth,6.287,least_concern,61.906,two_toed,0.678,5.032
4493,Hoffman’s two-toed sloth,6.788,least_concern,63.68,two_toed,2.894,5.227
4494,Hoffman’s two-toed sloth,6.241,least_concern,61.853,two_toed,1.777,6.227
4495,Hoffman’s two-toed sloth,4.982,least_concern,63.629,two_toed,3.437,5.977
4496,Hoffman’s two-toed sloth,6.035,least_concern,63.325,two_toed,3.449,5.707
4497,Hoffman’s two-toed sloth,5.933,least_concern,63.84,two_toed,2.642,5.58
4498,Hoffman’s two-toed sloth,5.415,least_concern,61.368,two_toed,0.193,5.856
4499,Hoffman’s two-toed sloth,4.905,least_concern,61.396,two_toed,3.116,5.71
4500,Hoffman’s two-toed sloth,6.174,least_concern,64.002,two_toed,4.938,6.546
4501,Hoffman’s two-toed sloth,6.513,least_concern,61.716,two_toed,1.994,5.453
4502,Hoffman’s two-toed sloth,5.362,least_concern,63.166,two_toed,1.839,5.842
4503,Hoffman’s two-toed sloth,5.252,least_concern,62.934,two_toed,1.393,5.001
4504,Hoffman’s two-toed sloth,5.586,least_concern,63.385,two_toed,2.495,5.181
4505,Hoffman’s two-toed sloth,5.614,least_concern,62.037,two_toed,2.134,5.786
4506,Hoffman’s two-toed sloth,6.919,least_concern,62.609,two_toed,2.544,4.967
4507,Hoffman’s two-toed sloth,5.323,least_concern,61.779,two_toed,2.899,5.817
4508,Hoffman’s two-toed sloth,5.25,least_concern,63.885,two_toed,1.435,4.305
4509,Hoffman’s two-toed sloth,8.068,least_concern,62.716,two_toed,3.412,4.361
4510,Hoffman’s two-toed sloth,6.552,least_concern,63.423,two_toed,2.468,4.744
4511,Hoffman’s two-toed sloth,5.693,least_concern,63.933,two_toed,3.991,5.908
4512,Hoffman’s two-toed sloth,6.619,least_concern,63.39,two_toed,3.653,5.653
4513,Hoffman’s two-toed sloth,5.583,least_concern,64.822,two_toed,3.317,5.183
4514,Hoffman’s two-toed sloth,4.855,least_concern,64.527,two_toed,2.105,4.096
4515,Hoffman’s two-toed sloth,5.264,least_concern,63.149,two_toed,0.874,6.087
4516,Hoffman’s two-toed sloth,6.781,least_concern,63.466,two_toed,2.331,5.518
4517,Hoffman’s two-toed sloth,5.268,least_concern,63.097,two_toed,1.459,7.051
4518,Hoffman’s two-toed sloth,5.792,least_concern,62.313,two_toed,1.186,7.332
4519,Hoffman’s two-toed sloth,6.868,least_concern,61.222,two_toed,2.109,6.284
4520,Hoffman’s two-toed sloth,5.6,least_concern,63.734,two_toed,1.837,6.546
4521,Hoffman’s two-toed sloth,6.158,least_concern,63.63,two_toed,-0.449,6.967
4522,Hoffman’s two-toed sloth,5.155,least_concern,63.332,two_toed,3.217,3.52
4523,Hoffman’s two-toed sloth,5.501,least_concern,62.618,two_toed,2.023,6.635
4524,Hoffman’s two-toed sloth,7.182,least_concern,62.692,two_toed,2.886,5.84
4525,Hoffman’s two-toed sloth,6.513,least_concern,62.574,two_toed,1.53,6.593
4526,Hoffman’s two-toed sloth,5.918,least_concern,61.455,two_toed,2.408,6.083
4527,Hoffman’s two-toed sloth,6.183,least_concern,62.058,two_toed,2.37,5.75
4528,Hoffman’s two-toed sloth,7.462,least_concern,63.6,two_toed,2.125,5.471
4529,Hoffman’s two-toed sloth,3.868,least_concern,63.845,two_toed,1.898,4.703
4530,Hoffman’s two-toed sloth,6.212,least_concern,62.679,two_toed,0.242,5.933
4531,Hoffman’s two-toed sloth,6.004,least_concern,61.4,two_toed,1.887,4.188
4532,Hoffman’s two-toed sloth,6.824,least_concern,63.1,two_toed,-0.052,5.697
4533,Hoffman’s two-toed sloth,5.679,least_concern,63.387,two_toed,1.444,6.259
4534,Hoffman’s two-toed sloth,5.04,least_concern,61.128,two_toed,2.285,6.685
4535,Hoffman’s two-toed sloth,5.125,least_concern,60.778,two_toed,2.041,5.101
4536,Hoffman’s two-toed sloth,5.164,least_concern,64.661,two_toed,0.634,5.634
4537,Hoffman’s two-toed sloth,6.461,least_concern,61.514,two_toed,1.103,4.629
4538,Hoffman’s two-toed sloth,6.546,least_concern,62.071,two_toed,3.723,5.627
4539,Hoffman’s two-toed sloth,5.459,least_concern,61.676,two_toed,1.677,4.737
4540,Hoffman’s two-toed sloth,8.229,least_concern,62.553,two_toed,3.451,6.087
4541,Hoffman’s two-toed sloth,6.538,least_concern,62.412,two_toed,1.04,4.791
4542,Hoffman’s two-toed sloth,5.719,least_concern,62.537,two_toed,1.913,7.149
4543,Hoffman’s two-toed sloth,6.642,least_concern,63.389,two_toed,2.599,5.77
4544,Hoffman’s two-toed sloth,8.032,least_concern,61.576,two_toed,3.669,4.193
4545,Hoffman’s two-toed sloth,5.967,least_concern,61.266,two_toed,0.292,3.491
4546,Hoffman’s two-toed sloth,4.653,least_concern,62.178,two_toed,3.537,5.747
4547,Hoffman’s two-toed sloth,5.965,least_concern,63.494,two_toed,1.364,3.961
4548,Hoffman’s two-toed sloth,4.733,least_concern,63.101,two_toed,2.833,4.408
4549,Hoffman’s two-toed sloth,3.494,least_concern,62.754,two_toed,3.509,6.549
4550,Hoffman’s two-toed sloth,5.254,least_concern,63.293,two_toed,1.975,4.468
4551,Hoffman’s two-toed sloth,6.021,least_concern,62.083,two_toed,2.489,5.485
4552,Hoffman’s two-toed sloth,5.279,least_concern,63.186,two_toed,2.004,5.917
4553,Hoffman’s two-toed sloth,5.385,least_concern,63.034,two_toed,1.905,5.819
4554,Hoffman’s two-toed sloth,6.585,least_concern,62.6,two_toed,3.755,6.584
4555,Hoffman’s two-toed sloth,4.801,least_concern,62.325,two_toed,1.208,6.354
4556,Hoffman’s two-toed sloth,4.647,least_concern,62.245,two_toed,4.031,4.569
4557,Hoffman’s two-toed sloth,5.602,least_concern,64.091,two_toed,1.748,5.949
4558,Hoffman’s two-toed sloth,5.786,least_concern,63.529,two_toed,2.495,4.905
4559,Hoffman’s two-toed sloth,5.655,least_concern,64.265,two_toed,2.265,5.376
4560,Hoffman’s two-toed sloth,5.122,least_concern,61.934,two_toed,3.55,5.393
4561,Hoffman’s two-toed sloth,6.185,least_concern,62.514,two_toed,3.416,6.751
4562,Hoffman’s two-toed sloth,4.708,least_concern,61.199,two_toed,1.602,4.727
4563,Hoffman’s two-toed sloth,5.799,least_concern,64.169,two_toed,2.605,4.457
4564,Hoffman’s two-toed sloth,5.291,least_concern,62.474,two_toed,3.076,5.313
4565,Hoffman’s two-toed sloth,5.643,least_concern,62.402,two_toed,1.168,4.664
4566,Hoffman’s two-toed sloth,5.561,least_concern,65.406,two_toed,1.348,5.299
4567,Hoffman’s two-toed sloth,5.095,least_concern,62.526,two_toed,1.961,7.039
4568,Hoffman’s two-toed sloth,6.076,least_concern,62.219,two_toed,4.149,4.014
4569,Hoffman’s two-toed sloth,4.171,least_concern,62.876,two_toed,1.848,5.532
4570,Hoffman’s two-toed sloth,4.965,least_concern,63.709,two_toed,1.976,6.285
4571,Hoffman’s two-toed sloth,7.199,least_concern,64.124,two_toed,3.588,6.46
4572,Hoffman’s two-toed sloth,6.857,least_concern,63.49,two_toed,1.541,5.3
4573,Hoffman’s two-toed sloth,3.825,least_concern,61.664,two_toed,2.058,4.72
4574,Hoffman’s two-toed sloth,5.899,least_concern,62.425,two_toed,3.411,4.547
4575,Hoffman’s two-toed sloth,6.004,least_concern,61.025,two_toed,2.49,6.735
4576,Hoffman’s two-toed sloth,5.742,least_concern,63.835,two_toed,3.434,3.772
4577,Hoffman’s two-toed sloth,4.888,least_concern,61.261,two_toed,2.861,5.108
4578,Hoffman’s two-toed sloth,4.731,least_concern,63.273,two_toed,1.035,7.486
4579,Hoffman’s two-toed sloth,5.846,least_concern,63.336,two_toed,2.283,3.727
4580,Hoffman’s two-toed sloth,4.727,least_concern,64.919,two_toed,1.894,4.568
4581,Hoffman’s two-toed sloth,7.439,least_concern,64.122,two_toed,2.953,5.106
4582,Hoffman’s two-toed sloth,5.427,least_concern,62.94,two_toed,0.198,4.378
4583,Hoffman’s two-toed sloth,6.695,least_concern,63.471,two_toed,1.287,5.886
4584,Hoffman’s two-toed sloth,4.606,least_concern,62.842,two_toed,0.935,5.88
4585,Hoffman’s two-toed sloth,5.47,least_concern,63.573,two_toed,2.304,5.551
4586,Hoffman’s two-toed sloth,6.569,least_concern,64.021,two_toed,0.327,4.859
4587,Hoffman’s two-toed sloth,5.828,least_concern,61.973,two_toed,2.536,6.521
4588,Hoffman’s two-toed sloth,5.601,least_concern,63.229,two_toed,1.24,4.575
4589,Hoffman’s two-toed sloth,6.641,least_concern,61.734,two_toed,2.994,6.587
4590,Hoffman’s two-toed sloth,5.521,least_concern,62.741,two_toed,2.19,5.786
